delivery_id,innings_id,match_id,over_number,ball_number,phase,batter_id,non_striker_id,bowler_id,batter_name,bowler_name,bowler_type,batter_position,runs_scored,extras_runs,total_runs,is_wide,is_noball,is_bye,is_legbye,is_four,is_six,is_dot,is_wicket,wicket_type,fielder_name,batting_team,bowling_team,match_date,tournament_name,format,gender,age_group,season
10786,92,46,7,7,middle,110,113,87,Aniket Joshi,Harsh Joshi,right-arm pace,4,0,0,0,False,False,False,False,False,False,True,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10787,92,46,8,1,middle,113,110,93,Amit Sharma,Lakshya Nair,right-arm pace,4,2,0,2,False,False,False,False,False,False,False,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10788,92,46,8,2,middle,113,110,93,Amit Sharma,Lakshya Nair,right-arm pace,4,0,1,1,True,False,False,False,False,False,False,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10789,92,46,8,3,middle,113,110,93,Amit Sharma,Lakshya Nair,right-arm pace,4,1,0,1,False,False,False,False,False,False,False,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10790,92,46,8,4,middle,110,113,93,Aniket Joshi,Lakshya Nair,right-arm pace,4,1,0,1,False,False,False,False,False,False,False,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10791,92,46,8,5,middle,113,110,93,Amit Sharma,Lakshya Nair,right-arm pace,4,1,0,1,False,False,False,False,False,False,False,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10792,92,46,8,6,middle,110,113,93,Aniket Joshi,Lakshya Nair,right-arm pace,4,2,0,2,False,False,False,False,False,False,False,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10793,92,46,8,7,middle,110,113,93,Aniket Joshi,Lakshya Nair,right-arm pace,4,0,0,0,False,False,False,False,False,False,True,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10794,92,46,9,1,middle,113,110,86,Amit Sharma,Omkar Sarwate,right-arm pace,4,2,0,2,False,False,False,False,False,False,False,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10795,92,46,9,2,middle,113,110,86,Amit Sharma,Omkar Sarwate,right-arm pace,4,1,0,1,False,False,False,False,False,False,False,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10796,92,46,9,3,middle,110,113,86,Aniket Joshi,Omkar Sarwate,right-arm pace,4,4,0,4,False,False,False,False,True,False,False,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10797,92,46,9,4,middle,110,113,86,Aniket Joshi,Omkar Sarwate,right-arm pace,4,0,0,0,False,False,False,False,False,False,False,True,bowled,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10798,92,46,9,5,middle,119,113,86,Vaibhav Joshi,Omkar Sarwate,right-arm pace,5,6,0,6,False,False,False,False,False,True,False,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10799,92,46,9,6,middle,119,113,86,Vaibhav Joshi,Omkar Sarwate,right-arm pace,5,0,0,0,False,False,False,False,False,False,False,True,caught,Lakshya Borkar,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10800,92,46,10,1,middle,113,111,116,Amit Sharma,Omkar Verma,leg-spin,6,0,0,0,False,False,False,False,False,False,True,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10801,92,46,10,2,middle,113,111,116,Amit Sharma,Omkar Verma,leg-spin,6,1,0,1,False,False,False,False,False,False,False,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10802,92,46,10,3,middle,111,113,116,Sanjay Kulkarni,Omkar Verma,leg-spin,6,2,0,2,False,False,False,False,False,False,False,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10803,92,46,10,4,middle,111,113,116,Sanjay Kulkarni,Omkar Verma,leg-spin,6,1,0,1,False,False,False,False,False,False,False,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10804,92,46,10,5,middle,113,111,116,Amit Sharma,Omkar Verma,leg-spin,6,4,0,4,False,False,False,False,True,False,False,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10805,92,46,10,6,middle,113,111,116,Amit Sharma,Omkar Verma,leg-spin,6,1,0,1,False,False,False,False,False,False,False,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10806,92,46,11,1,middle,113,111,87,Amit Sharma,Harsh Joshi,right-arm pace,6,1,0,1,False,False,False,False,False,False,False,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10807,92,46,11,2,middle,111,113,87,Sanjay Kulkarni,Harsh Joshi,right-arm pace,6,0,0,0,False,False,False,False,False,False,False,True,run out,Suraj Dhote,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10808,92,46,11,3,middle,118,113,87,Sanjay Borkar,Harsh Joshi,right-arm pace,7,0,0,0,False,False,False,False,False,False,True,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10809,92,46,11,4,middle,118,113,87,Sanjay Borkar,Harsh Joshi,right-arm pace,7,0,0,0,False,False,False,False,False,False,True,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10810,92,46,11,5,middle,118,113,87,Sanjay Borkar,Harsh Joshi,right-arm pace,7,1,0,1,False,False,False,False,False,False,False,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10811,92,46,11,6,middle,113,118,87,Amit Sharma,Harsh Joshi,right-arm pace,7,0,0,0,False,False,False,False,False,False,False,True,caught,Nikhil Sarwate,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10812,92,46,12,1,middle,118,103,87,Sanjay Borkar,Harsh Joshi,right-arm pace,8,0,0,0,False,False,False,False,False,False,True,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10813,92,46,12,2,middle,118,103,87,Sanjay Borkar,Harsh Joshi,right-arm pace,8,0,0,0,False,False,False,False,False,False,True,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10814,92,46,12,3,middle,118,103,87,Sanjay Borkar,Harsh Joshi,right-arm pace,8,3,0,3,False,False,False,False,False,False,False,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10815,92,46,12,4,middle,103,118,87,Vikas Singh,Harsh Joshi,right-arm pace,8,0,0,0,False,False,False,False,False,False,False,True,bowled,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10816,92,46,12,5,middle,120,118,87,Aniket Raut,Harsh Joshi,right-arm pace,9,0,0,0,False,False,False,False,False,False,True,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10817,92,46,12,6,middle,120,118,87,Aniket Raut,Harsh Joshi,right-arm pace,9,0,0,0,False,False,False,False,False,False,True,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10818,92,46,13,1,middle,118,120,116,Sanjay Borkar,Omkar Verma,leg-spin,9,2,0,2,False,False,False,False,False,False,False,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10819,92,46,13,2,middle,118,120,116,Sanjay Borkar,Omkar Verma,leg-spin,9,4,0,4,False,False,False,False,True,False,False,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10820,92,46,13,3,middle,118,120,116,Sanjay Borkar,Omkar Verma,leg-spin,9,0,0,0,False,False,False,False,False,False,True,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10821,92,46,13,4,middle,118,120,116,Sanjay Borkar,Omkar Verma,leg-spin,9,0,0,0,False,False,False,False,False,False,False,True,lbw,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10822,92,46,13,5,middle,92,120,116,Vaibhav Thakur,Omkar Verma,leg-spin,10,0,0,0,False,False,False,False,False,False,True,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10823,92,46,13,6,middle,92,120,116,Vaibhav Thakur,Omkar Verma,leg-spin,10,0,0,0,False,False,False,False,False,False,True,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10824,92,46,14,1,middle,120,92,94,Aniket Raut,Nikhil Bhatt,right-arm pace,10,0,0,0,False,False,False,False,False,False,True,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10825,92,46,14,2,middle,120,92,94,Aniket Raut,Nikhil Bhatt,right-arm pace,10,0,0,0,False,False,False,False,False,False,True,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10826,92,46,14,3,middle,120,92,94,Aniket Raut,Nikhil Bhatt,right-arm pace,10,2,0,2,False,False,False,False,False,False,False,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10827,92,46,14,4,middle,120,92,94,Aniket Raut,Nikhil Bhatt,right-arm pace,10,0,0,0,False,False,False,False,False,False,True,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10828,92,46,14,5,middle,120,92,94,Aniket Raut,Nikhil Bhatt,right-arm pace,10,1,0,1,False,False,False,False,False,False,False,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10829,92,46,14,6,middle,92,120,94,Vaibhav Thakur,Nikhil Bhatt,right-arm pace,10,0,0,0,False,False,False,False,False,False,True,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10830,92,46,15,1,death,120,92,86,Aniket Raut,Omkar Sarwate,right-arm pace,10,0,1,1,True,False,False,False,False,False,False,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10831,92,46,15,2,death,120,92,86,Aniket Raut,Omkar Sarwate,right-arm pace,10,0,0,0,False,False,False,False,False,False,True,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10832,92,46,15,3,death,120,92,86,Aniket Raut,Omkar Sarwate,right-arm pace,10,0,0,0,False,False,False,False,False,False,True,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10833,92,46,15,4,death,120,92,86,Aniket Raut,Omkar Sarwate,right-arm pace,10,0,0,0,False,False,False,False,False,False,True,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10834,92,46,15,5,death,120,92,86,Aniket Raut,Omkar Sarwate,right-arm pace,10,1,0,1,False,False,False,False,False,False,False,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10835,92,46,15,6,death,92,120,86,Vaibhav Thakur,Omkar Sarwate,right-arm pace,10,0,0,0,False,False,False,False,False,False,True,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10836,92,46,15,7,death,92,120,86,Vaibhav Thakur,Omkar Sarwate,right-arm pace,10,1,0,1,False,False,False,False,False,False,False,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10837,92,46,16,1,death,92,120,116,Vaibhav Thakur,Omkar Verma,leg-spin,10,6,0,6,False,False,False,False,False,True,False,False,,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10838,92,46,16,2,death,92,120,116,Vaibhav Thakur,Omkar Verma,leg-spin,10,0,0,0,False,False,False,False,False,False,False,True,lbw,,Bhandara XI,Buldhana XI,2024-10-26,U19 Men T20,T20,male,U19,2024-25
10839,93,47,0,1,powerplay,112,96,104,Vaibhav Sarwate,Aditya Singh,right-arm pace,1,0,0,0,False,False,False,False,False,False,True,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10840,93,47,0,2,powerplay,112,96,104,Vaibhav Sarwate,Aditya Singh,right-arm pace,1,1,0,1,False,False,False,False,False,False,False,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10841,93,47,0,3,powerplay,96,112,104,Yash Wakhare,Aditya Singh,right-arm pace,1,0,0,0,False,False,False,False,False,False,True,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10842,93,47,0,4,powerplay,96,112,104,Yash Wakhare,Aditya Singh,right-arm pace,1,4,0,4,False,False,False,False,True,False,False,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10843,93,47,0,5,powerplay,96,112,104,Yash Wakhare,Aditya Singh,right-arm pace,1,0,0,0,False,False,False,False,False,False,True,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10844,93,47,0,6,powerplay,96,112,104,Yash Wakhare,Aditya Singh,right-arm pace,1,1,0,1,False,False,False,False,False,False,False,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10845,93,47,1,1,powerplay,96,112,104,Yash Wakhare,Aditya Singh,right-arm pace,1,1,0,1,False,False,False,False,False,False,False,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10846,93,47,1,2,powerplay,112,96,104,Vaibhav Sarwate,Aditya Singh,right-arm pace,1,0,0,0,False,False,False,False,False,False,True,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10847,93,47,1,3,powerplay,112,96,104,Vaibhav Sarwate,Aditya Singh,right-arm pace,1,0,0,0,False,False,False,False,False,False,True,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10848,93,47,1,4,powerplay,112,96,104,Vaibhav Sarwate,Aditya Singh,right-arm pace,1,3,0,3,False,False,False,False,False,False,False,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10849,93,47,1,5,powerplay,96,112,104,Yash Wakhare,Aditya Singh,right-arm pace,1,0,0,0,False,False,False,False,False,False,True,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10850,93,47,1,6,powerplay,96,112,104,Yash Wakhare,Aditya Singh,right-arm pace,1,2,0,2,False,False,False,False,False,False,False,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10851,93,47,2,1,powerplay,112,96,86,Vaibhav Sarwate,Omkar Sarwate,right-arm pace,1,1,0,1,False,False,False,False,False,False,False,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10852,93,47,2,2,powerplay,96,112,86,Yash Wakhare,Omkar Sarwate,right-arm pace,1,0,0,0,False,False,False,False,False,False,True,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10853,93,47,2,3,powerplay,96,112,86,Yash Wakhare,Omkar Sarwate,right-arm pace,1,0,0,0,False,False,False,False,False,False,True,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10854,93,47,2,4,powerplay,96,112,86,Yash Wakhare,Omkar Sarwate,right-arm pace,1,0,1,1,True,False,False,False,False,False,False,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10855,93,47,2,5,powerplay,96,112,86,Yash Wakhare,Omkar Sarwate,right-arm pace,1,0,0,0,False,False,False,False,False,False,True,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10856,93,47,2,6,powerplay,96,112,86,Yash Wakhare,Omkar Sarwate,right-arm pace,1,6,0,6,False,False,False,False,False,True,False,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10857,93,47,2,7,powerplay,96,112,86,Yash Wakhare,Omkar Sarwate,right-arm pace,1,0,0,0,False,False,False,False,False,False,True,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10858,93,47,3,1,powerplay,112,96,86,Vaibhav Sarwate,Omkar Sarwate,right-arm pace,1,0,0,0,False,False,False,False,False,False,True,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10859,93,47,3,2,powerplay,112,96,86,Vaibhav Sarwate,Omkar Sarwate,right-arm pace,1,1,0,1,False,False,False,False,False,False,False,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10860,93,47,3,3,powerplay,96,112,86,Yash Wakhare,Omkar Sarwate,right-arm pace,1,1,0,1,False,False,False,False,False,False,False,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10861,93,47,3,4,powerplay,112,96,86,Vaibhav Sarwate,Omkar Sarwate,right-arm pace,1,2,0,2,False,False,False,False,False,False,False,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10862,93,47,3,5,powerplay,112,96,86,Vaibhav Sarwate,Omkar Sarwate,right-arm pace,1,2,0,2,False,False,False,False,False,False,False,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10863,93,47,3,6,powerplay,112,96,86,Vaibhav Sarwate,Omkar Sarwate,right-arm pace,1,1,0,1,False,False,False,False,False,False,False,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10864,93,47,4,1,powerplay,112,96,116,Vaibhav Sarwate,Omkar Verma,leg-spin,1,2,0,2,False,False,False,False,False,False,False,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10865,93,47,4,2,powerplay,112,96,116,Vaibhav Sarwate,Omkar Verma,leg-spin,1,1,0,1,False,False,False,False,False,False,False,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10866,93,47,4,3,powerplay,96,112,116,Yash Wakhare,Omkar Verma,leg-spin,1,0,0,0,False,False,False,False,False,False,True,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10867,93,47,4,4,powerplay,96,112,116,Yash Wakhare,Omkar Verma,leg-spin,1,2,0,2,False,False,False,False,False,False,False,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10868,93,47,4,5,powerplay,96,112,116,Yash Wakhare,Omkar Verma,leg-spin,1,4,0,4,False,False,False,False,True,False,False,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10869,93,47,4,6,powerplay,96,112,116,Yash Wakhare,Omkar Verma,leg-spin,1,4,0,4,False,False,False,False,True,False,False,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10870,93,47,5,1,powerplay,112,96,115,Vaibhav Sarwate,Sanjay More,right-arm pace,1,0,0,0,False,False,False,False,False,False,False,True,caught,Sanjay More,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10871,93,47,5,2,powerplay,109,96,115,Ganesh Khadse,Sanjay More,right-arm pace,2,1,0,1,False,False,False,False,False,False,False,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10872,93,47,5,3,powerplay,96,109,115,Yash Wakhare,Sanjay More,right-arm pace,2,6,0,6,False,False,False,False,False,True,False,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10873,93,47,5,4,powerplay,96,109,115,Yash Wakhare,Sanjay More,right-arm pace,2,0,0,0,False,False,False,False,False,False,True,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10874,93,47,5,5,powerplay,96,109,115,Yash Wakhare,Sanjay More,right-arm pace,2,1,0,1,False,False,False,False,False,False,False,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10875,93,47,5,6,powerplay,109,96,115,Ganesh Khadse,Sanjay More,right-arm pace,2,4,0,4,False,False,False,False,True,False,False,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10876,93,47,6,1,middle,96,109,104,Yash Wakhare,Aditya Singh,right-arm pace,2,1,0,1,False,False,False,False,False,False,False,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10877,93,47,6,2,middle,109,96,104,Ganesh Khadse,Aditya Singh,right-arm pace,2,1,0,1,False,False,False,False,False,False,False,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10878,93,47,6,3,middle,96,109,104,Yash Wakhare,Aditya Singh,right-arm pace,2,4,0,4,False,False,False,False,True,False,False,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10879,93,47,6,4,middle,96,109,104,Yash Wakhare,Aditya Singh,right-arm pace,2,4,0,4,False,False,False,False,True,False,False,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10880,93,47,6,5,middle,96,109,104,Yash Wakhare,Aditya Singh,right-arm pace,2,1,0,1,False,False,False,False,False,False,False,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10881,93,47,6,6,middle,109,96,104,Ganesh Khadse,Aditya Singh,right-arm pace,2,1,0,1,False,False,False,False,False,False,False,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10882,93,47,7,1,middle,109,96,86,Ganesh Khadse,Omkar Sarwate,right-arm pace,2,1,0,1,False,False,False,False,False,False,False,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10883,93,47,7,2,middle,96,109,86,Yash Wakhare,Omkar Sarwate,right-arm pace,2,0,0,0,False,False,False,False,False,False,True,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10884,93,47,7,3,middle,96,109,86,Yash Wakhare,Omkar Sarwate,right-arm pace,2,6,0,6,False,False,False,False,False,True,False,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10885,93,47,7,4,middle,96,109,86,Yash Wakhare,Omkar Sarwate,right-arm pace,2,0,0,0,False,False,False,False,False,False,True,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10886,93,47,7,5,middle,96,109,86,Yash Wakhare,Omkar Sarwate,right-arm pace,2,0,0,0,False,False,False,False,False,False,True,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10887,93,47,7,6,middle,96,109,86,Yash Wakhare,Omkar Sarwate,right-arm pace,2,0,0,0,False,False,False,False,False,False,True,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10888,93,47,8,1,middle,109,96,86,Ganesh Khadse,Omkar Sarwate,right-arm pace,2,0,0,0,False,False,False,False,False,False,True,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10889,93,47,8,2,middle,109,96,86,Ganesh Khadse,Omkar Sarwate,right-arm pace,2,1,0,1,False,False,False,False,False,False,False,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
10890,93,47,8,3,middle,96,109,86,Yash Wakhare,Omkar Sarwate,right-arm pace,2,4,0,4,False,False,False,False,True,False,False,False,,,Amravati XI,Gondia XI,2024-10-29,U19 Men T20,T20,male,U19,2024-25
